Key	English
FLETCH/GetSnagPocketsFull_Convo_Intro_000	Oh, <PlayerName>.þ
FLETCH/GetSnagPocketsFull_Convo_Intro_001	<glee>The <Snags> are ready, and I've got one with your name on it.
FLETCH/GetSnagPocketsFull_Convo_Intro_002	<shock>Looks like your pockets are full.
FLETCH/GetSnagPocketsFull_Convo_Intro_003	<no>Clear out some room, then come back and so you can dig in.
FLETCH/Gossip_About_NPC_000_Intro_000	<NPCName> brings so much life to the place.þ
FLETCH/Gossip_About_NPC_000_Intro_001	I bloody love it!þ
FLETCH/Gossip_About_NPC_001_Intro_000	Is it just me, or can <NPCName>’s prices seem a bit steep?þ
FLETCH/Gossip_About_NPC_001_Intro_001	Sure is nice being able to buy some fruit every once in a while though.þ
FLETCH/Gossip_About_NPC_001_Intro_002	<yes>Even if it does grow everywhere, it’s more convenient.þ
FLETCH/Gossip_About_NPC_002_Intro_000	I like how much <NPCName> gets done.þþ
FLETCH/Gossip_About_NPC_002_Intro_001	That man really moves. þ
FLETCH/Gossip_About_NPC_002_Intro_002	<thinking>He could probably spend a little less time in his head though...þ
FLETCH/Gossip_About_NPC_003_Intro_000	<yes>I'll tell you what, <NPCName> is actually younger than me.
FLETCH/Gossip_About_NPC_003_Intro_001	<haha>But you’d never know that by talking to him!
FLETCH/Gossip_About_NPC_004_Intro_000	That <NPCName> girl sure is pretty. þ
FLETCH/Gossip_About_NPC_004_Intro_001	She has some… strange ideas, too…þ
FLETCH/Gossip_About_NPC_007_Intro_000	I really like that <NPCName> fella.þ
FLETCH/Gossip_About_NPC_007_Intro_001	That man has so much energy!þ
FLETCH/Gossip_About_NPC_008_Intro_000	Rayne brings so much life to the place.þ
FLETCH/Gossip_About_NPC_008_Intro_001	I bloody love it!þ
FLETCH/Gossip_About_NPC_009_Intro_000	<yes><NPCName> really knows his stuff. þ
FLETCH/Gossip_About_NPC_009_Intro_001	It’s been nice having someone to talk to about <Licences> and <PermitPoints>.
FLETCH/Gossip_About_NPC_009_Intro_002	That man gets it.þ
FLETCH/Gossip_About_NPC_010_Intro_000	<NPCName> can be really cold-hearted at times.þ
FLETCH/Gossip_About_NPC_010_Intro_001	It’s nice being able to store my <Dinks> somewhere safe though, that’s for sure!þ
FLETCH/High_Friendship_Greeting 0_Intro_000	<PlayerName> here to see old <myName>?
FLETCH/High_Friendship_Greeting 0_Option_000	<chat>
FLETCH/High_Friendship_Greeting 0_Option_001	<jobCondition>
FLETCH/High_Friendship_Greeting 0_Option_002	<hangOut>
FLETCH/High_Friendship_Greeting 0_Option_003	<cancel>
FLETCH/High_Friendship_Greeting 0_Response_003_000	Hooroo.
FLETCH/High_Friendship_Greeting 1_Intro_000	<PlayerName>!
FLETCH/High_Friendship_Greeting 1_Intro_001	What brings you to see old <myName>?
FLETCH/High_Friendship_Greeting 1_Option_000	<chat>
FLETCH/High_Friendship_Greeting 1_Option_001	<jobCondition>
FLETCH/High_Friendship_Greeting 1_Option_002	<hangOut>
FLETCH/High_Friendship_Greeting 1_Option_003	<cancel>
FLETCH/High_Friendship_Greeting 1_Response_003_000	Have a good one!
FLETCH/High_Friendship_Greeting 2_Intro_000	I’ll tell you what, it’s always nice to bump into you, <PlayerName>.þ
FLETCH/High_Friendship_Greeting 2_Intro_001	Need anything?
FLETCH/High_Friendship_Greeting 2_Option_000	<chat>
FLETCH/High_Friendship_Greeting 2_Option_001	<jobCondition>
FLETCH/High_Friendship_Greeting 2_Option_002	<hangOut>
FLETCH/High_Friendship_Greeting 2_Option_003	<cancel>
FLETCH/High_Friendship_Greeting 2_Response_003_000	<yes>Righto.
FLETCH/Highest_Friendship_Greeting 0_Intro_000	I’ll tell you what, it’s bloody lovely to see you, <PlayerName>!þ
FLETCH/Highest_Friendship_Greeting 0_Option_000	<chat>
FLETCH/Highest_Friendship_Greeting 0_Option_001	<jobCondition>
FLETCH/Highest_Friendship_Greeting 0_Option_002	<hangOut>
FLETCH/Highest_Friendship_Greeting 0_Option_003	<cancel>
FLETCH/Highest_Friendship_Greeting 0_Response_003_000	Hope I see you again today!
FLETCH/Highest_Friendship_Greeting 1_Intro_000	Well, would you look at this. It’s only <PlayerName>!þ
FLETCH/Highest_Friendship_Greeting 1_Intro_001	What can I do for you?þ
FLETCH/Highest_Friendship_Greeting 1_Option_000	<chat>
FLETCH/Highest_Friendship_Greeting 1_Option_001	<jobCondition>
FLETCH/Highest_Friendship_Greeting 1_Option_002	<hangOut>
FLETCH/Highest_Friendship_Greeting 1_Option_003	<cancel>
FLETCH/Highest_Friendship_Greeting 1_Response_003_000	Always lovely chatting with you!
FLETCH/Highest_Friendship_Greeting 2_Intro_000	Well, would you look at this. It’s only <PlayerName>!þ
FLETCH/Highest_Friendship_Greeting 2_Intro_001	What can I do for you?þ
FLETCH/Highest_Friendship_Greeting 2_Option_000	<chat>
FLETCH/Highest_Friendship_Greeting 2_Option_001	<jobCondition>
FLETCH/Highest_Friendship_Greeting 2_Option_002	<hangOut>
FLETCH/Highest_Friendship_Greeting 2_Option_003	<cancel>
FLETCH/Highest_Friendship_Greeting 2_Response_003_000	Always lovely chatting with you!
FLETCH/HouseConvoStartingConversation_Intro_000	So, you wanted to talk about your home?
FLETCH/HouseConvoStartingConversation_Option_000	I want to upgrade
FLETCH/HouseConvoStartingConversation_Option_001	I want to move my house.
FLETCH/HouseConvoStartingConversation_Option_002	Nevermind
FLETCH/HouseConvoStartingConversation_Response_001_000	Hmmm...
FLETCH/HouseConvoStartingConversation_Response_002_000	Alright then, <PlayerName>.
FLETCH/HouseIsBeingMoved_Intro_000	Wait! It looks like we're moving your house.
FLETCH/HouseIsBeingMoved_Intro_001	<yes>We should get that all done before we start trying to upgrade it.
FLETCH/HouseIsBeingUpgraded_Intro_000	<thinking>Hmmm...
FLETCH/HouseIsBeingUpgraded_Intro_001	<no>Your house is currently in the proccess of upgrading.
FLETCH/HouseIsBeingUpgraded_Intro_002	Let's get that finished and then we can think about moving it after, okay?
FLETCH/IslandDayGreeting_AfterNoon_006_Intro_000	G’day, <PlayerName>.þ
FLETCH/IslandDayGreeting_AfterNoon_006_Intro_001	Hope you’re enjoying yourselfþ.
FLETCH/IslandDayGreeting_AfterNoon_006_Option_000	What day is it?
FLETCH/IslandDayGreeting_AfterNoon_006_Option_001	What's this surprise?
FLETCH/IslandDayGreeting_AfterNoon_006_Option_002	Talk to you soon
FLETCH/IslandDayGreeting_AfterNoon_006_Response_000_000	Well, tomorrow will actually mark the <timeSinceArriving> since you and I arrived here on <IslandName>.þ
FLETCH/IslandDayGreeting_AfterNoon_006_Response_000_001	<proud>So in honour of our time spent here, I named today <IslandDay>.
FLETCH/IslandDayGreeting_AfterNoon_006_Response_000_002	<shy>I’ll tell you what, time goes quickly when you’re my age.
FLETCH/IslandDayGreeting_AfterNoon_006_Response_000_003	<no>I can’t believe how much <IslandName> has grown since then.
FLETCH/IslandDayGreeting_AfterNoon_006_Response_000_004	<IslandDay> is a day to celebrate <IslandName> and how far we’ve come.þ
FLETCH/IslandDayGreeting_AfterNoon_006_Response_000_005	<glee>And not to mention all the new friends we’ve made!
FLETCH/IslandDayGreeting_AfterNoon_006_Response_000_006	So I hope you will stick around and join us as we ring in our next year here on  <IslandName>!
FLETCH/IslandDayGreeting_AfterNoon_006_Response_001_000	<haha>I’m not telling you!þ
FLETCH/IslandDayGreeting_AfterNoon_006_Response_001_001	I’ll tell you what, you’ll have to wait for the sun to go down.þ
FLETCH/IslandDayGreeting_AfterNoon_006_Response_002_000	Don’t forget that I’ve still got a surprise for everyone tonight!þ
FLETCH/IslandDayGreeting_AfterNoon_006_Response_002_001	<glee>Plenty of <IslandDay> left to celebrate.þ
FLETCH/IslandDayGreeting_Morning_006_Intro_000	G’day, <PlayerName>.þ
FLETCH/IslandDayGreeting_Morning_006_Intro_001	It’s <IslandDay> today, so I’m chucking a <SnagSizzle> for us all.þ
FLETCH/IslandDayGreeting_Morning_006_Option_000	What day is it?
FLETCH/IslandDayGreeting_Morning_006_Option_001	Can I have a Snag?
FLETCH/IslandDayGreeting_Morning_006_Option_002	Talk to you soon
FLETCH/IslandDayGreeting_Morning_006_Response_000_000	Well, tomorrow will actually mark the <timeSinceArriving> since you and I arrived here on <IslandName>.þ
FLETCH/IslandDayGreeting_Morning_006_Response_000_001	<proud>So in honour of our time spent here, I named today <IslandDay>.
FLETCH/IslandDayGreeting_Morning_006_Response_000_002	<shy>I’ll tell you what, time goes quickly when you’re my age.
FLETCH/IslandDayGreeting_Morning_006_Response_000_003	<no>I can’t believe how much <IslandName> has grown since then.
FLETCH/IslandDayGreeting_Morning_006_Response_000_004	<IslandDay> is a day to celebrate <IslandName> and how far we’ve come.þ
FLETCH/IslandDayGreeting_Morning_006_Response_000_005	<glee>And not to mention all the new friends we’ve made!
FLETCH/IslandDayGreeting_Morning_006_Response_000_006	So I hope you will stick around and join us as we ring in our next year here on  <IslandName>!
FLETCH/IslandDayGreeting_Morning_006_Response_001_000	You’ll have to hold your horses.þ
FLETCH/IslandDayGreeting_Morning_006_Response_001_001	It takes a bit to cook a good <Snag>.þ
FLETCH/IslandDayGreeting_Morning_006_Response_001_002	<no>Not to mention how many different sorts I’ve got to cook for everyone here.þ
FLETCH/IslandDayGreeting_Morning_006_Response_001_003	<shy>I’ll tell you what, some of the folks here on <IslandName> can be picky eaters.þ
FLETCH/IslandDayGreeting_Morning_006_Response_001_004	<haha>Myself included!þ
FLETCH/IslandDayGreeting_Morning_006_Response_001_005	<yes>The <Snags> will be ready around noon.
FLETCH/IslandDayGreeting_Morning_006_Response_001_006	So make sure you're back here at lunch time!
FLETCH/IslandDayGreeting_Morning_006_Response_002_000	Righto!þ
FLETCH/IslandDayGreeting_Morning_006_Response_002_001	<yes>The <Snags> will be ready around noon.
FLETCH/IslandDayGreeting_Morning_006_Response_002_002	So make sure you're back here at lunch time!
FLETCH/IslandDayGreeting_Morning_006_Response_002_003	Until then, enjoy yourself today, <PlayerName>.þ
FLETCH/IslandDayGreeting_Night_006_Intro_000	Oh, <PlayerName>!þ
FLETCH/IslandDayGreeting_Night_006_Intro_001	How do you like the show in the sky?þ
FLETCH/IslandDayGreeting_Night_006_Intro_002	<shy>I had a little help getting it ready.þ
FLETCH/IslandDayGreeting_Night_006_Intro_003	You should be able to see them all over <IslandName> for the rest of the night.þ
FLETCH/IslandDayGreeting_Night_006_Intro_004	Feel free to go wandering and check them out from your favourite spots here on <IslandName>.
FLETCH/IslandDayGreeting_Night_006_Option_000	Thanks for today.
FLETCH/IslandDayGreeting_Night_006_Option_001	Talk to you soon
FLETCH/IslandDayGreeting_Night_006_Response_000_000	I’ll tell you what, no need to thank me!þ
FLETCH/IslandDayGreeting_Night_006_Response_000_001	Everyone here tonight should be thanking you!þ
FLETCH/IslandDayGreeting_Night_006_Response_000_002	You’ve done an amazing job, bringing everyone on <IslandName> together and helping us all find a new home.þ
FLETCH/IslandDayGreeting_Night_006_Response_000_003	I’m honoured that you came with me on the <AirShip> all that time ago.þ
FLETCH/IslandDayGreeting_Night_006_Response_000_004	<glee>Here’s to another beautiful year on <IslandName>.þ
FLETCH/IslandDayGreeting_Night_006_Response_001_000	Righto, <PlayerName>.þ
FLETCH/IslandDayGreeting_Night_006_Response_001_001	<yes>Enjoy your night.þ
FLETCH/IslandDayGreeting_Night_006_Response_001_002	<glee>Here’s to another beautiful year on <IslandName>.þ
FLETCH/IslandDayGreeting_Noon_006_Intro_000	G’day, <PlayerName>.þ
FLETCH/IslandDayGreeting_Noon_006_Intro_001	It’s <IslandDay> today, so I’m chucking a <SnagSizzle> for us all.þ
FLETCH/IslandDayGreeting_Noon_006_Option_000	What day is it?
FLETCH/IslandDayGreeting_Noon_006_Option_001	Got anymore Snags?
FLETCH/IslandDayGreeting_Noon_006_Option_002	Talk to you soon
FLETCH/IslandDayGreeting_Noon_006_Response_000_000	Well, tomorrow will actually mark the <timeSinceArriving> since you and I arrived here on <IslandName>.þ
FLETCH/IslandDayGreeting_Noon_006_Response_000_001	<proud>So in honour of our time spent here, I named today <IslandDay>.
FLETCH/IslandDayGreeting_Noon_006_Response_000_002	<shy>I’ll tell you what, time goes quickly when you’re my age.
FLETCH/IslandDayGreeting_Noon_006_Response_000_003	<no>I can’t believe how much <IslandName> has grown since then.
FLETCH/IslandDayGreeting_Noon_006_Response_000_004	<IslandDay> is a day to celebrate <IslandName> and how far we’ve come.þ
FLETCH/IslandDayGreeting_Noon_006_Response_000_005	<glee>And not to mention all the new friends we’ve made!
FLETCH/IslandDayGreeting_Noon_006_Response_000_006	So I hope you will stick around and join us as we ring in our next year here on  <IslandName>!
FLETCH/IslandDayGreeting_Noon_006_Response_001_000	Sorry mate, they’re all gone!þ
FLETCH/IslandDayGreeting_Noon_006_Response_001_001	I’ll tell you what, it looks like they were a big hit.þ
FLETCH/IslandDayGreeting_Noon_006_Response_001_002	We’ll have to do this again next year, right?þ
FLETCH/IslandDayGreeting_Noon_006_Response_001_003	Oh, and there is a surprise later on tonight, <PlayerName>.þ
FLETCH/IslandDayGreeting_Noon_006_Response_001_004	<glee>Plenty of <IslandDay> left to celebrate.þ
FLETCH/IslandDayGreeting_Noon_006_Response_002_000	Oh, and there is a surprise later on tonight, <PlayerName>.þ
FLETCH/IslandDayGreeting_Noon_006_Response_002_001	<glee>Plenty of <IslandDay> left to celebrate.þ
FLETCH/KiteWontFit_Convo_Intro_000	<shocked>Oh!
FLETCH/KiteWontFit_Convo_Intro_001	<no>Looks like your pockets are full.
FLETCH/KiteWontFit_Convo_Intro_002	Why don’t you make some room and come speak to me.
FLETCH/Low_Friendship_Greeting 0_Intro_000	Ah, <PlayerName>.
FLETCH/Low_Friendship_Greeting 0_Intro_001	How can I help you?
FLETCH/Low_Friendship_Greeting 0_Option_000	<chat>
FLETCH/Low_Friendship_Greeting 0_Option_001	<jobCondition>
FLETCH/Low_Friendship_Greeting 0_Option_002	<hangOut>
FLETCH/Low_Friendship_Greeting 0_Option_003	<cancel>
FLETCH/Low_Friendship_Greeting 0_Response_003_000	Oh, okay then.
FLETCH/Low_Friendship_Greeting 1_Intro_000	G'day, <PlayerName>.þ
FLETCH/Low_Friendship_Greeting 1_Intro_001	What did you need?þ
FLETCH/Low_Friendship_Greeting 1_Option_000	<chat>
FLETCH/Low_Friendship_Greeting 1_Option_001	<jobCondition>
FLETCH/Low_Friendship_Greeting 1_Option_002	<hangOut>
FLETCH/Low_Friendship_Greeting 1_Option_003	<cancel>
FLETCH/Low_Friendship_Greeting 1_Response_003_000	<no>No worries.
FLETCH/Low_Friendship_Greeting 2_Intro_000	Hi, <PlayerName>.þ
FLETCH/Low_Friendship_Greeting 2_Intro_001	Can I help you?þ
FLETCH/Low_Friendship_Greeting 2_Option_000	<chat>
FLETCH/Low_Friendship_Greeting 2_Option_001	<jobCondition>
FLETCH/Low_Friendship_Greeting 2_Option_002	<hangOut>
FLETCH/Low_Friendship_Greeting 2_Option_003	<cancel>
FLETCH/Low_Friendship_Greeting 2_Response_003_000	Hoorooþ!<wave>
FLETCH/Medium_Friendship_Greeting 0_Intro_000	Nice to see you, <PlayerName>.þ
FLETCH/Medium_Friendship_Greeting 0_Intro_001	Do you need anything?þ
FLETCH/Medium_Friendship_Greeting 0_Option_000	<chat>
FLETCH/Medium_Friendship_Greeting 0_Option_001	<jobCondition>
FLETCH/Medium_Friendship_Greeting 0_Option_002	<hangOut>
FLETCH/Medium_Friendship_Greeting 0_Option_003	<cancel>
FLETCH/Medium_Friendship_Greeting 0_Response_003_000	þSee you in a bit!
FLETCH/Medium_Friendship_Greeting 1_Intro_000	How’s it going, <PlayerName>?þ
FLETCH/Medium_Friendship_Greeting 1_Option_000	<chat>
FLETCH/Medium_Friendship_Greeting 1_Option_001	<jobCondition>
FLETCH/Medium_Friendship_Greeting 1_Option_002	<hangOut>
FLETCH/Medium_Friendship_Greeting 1_Option_003	<cancel>
FLETCH/Medium_Friendship_Greeting 1_Response_003_000	<yes>þAlright, I’ll see you later.þ
FLETCH/Medium_Friendship_Greeting 2_Intro_000	<haha>I’ll tell you what, I was just thinking of you, <PlayerName>!
FLETCH/Medium_Friendship_Greeting 2_Intro_001	Can I help you with something?þ
FLETCH/Medium_Friendship_Greeting 2_Option_000	<chat>
FLETCH/Medium_Friendship_Greeting 2_Option_001	<jobCondition>
FLETCH/Medium_Friendship_Greeting 2_Option_002	<hangOut>
FLETCH/Medium_Friendship_Greeting 2_Option_003	<cancel>
FLETCH/Medium_Friendship_Greeting 2_Response_003_000	Take care.þ
FLETCH/Morning_Greeting 0_Intro_000	Morning, <PlayerName>.
FLETCH/Morning_Greeting 0_Option_000	<chat>
FLETCH/Morning_Greeting 0_Option_001	<jobCondition>
FLETCH/Morning_Greeting 0_Option_002	<hangOut>
FLETCH/Morning_Greeting 0_Option_003	<cancel>
FLETCH/Morning_Greeting 0_Response_003_000	Take it easy, okay?
FLETCH/Morning_Greeting 1_Intro_000	<proud>I’ll tell you what, it’s a lovely morning today.
FLETCH/Morning_Greeting 1_Option_000	<chat>
FLETCH/Morning_Greeting 1_Option_001	<jobCondition>
FLETCH/Morning_Greeting 1_Option_002	<hangOut>
FLETCH/Morning_Greeting 1_Option_003	<cancel>
FLETCH/Morning_Greeting 1_Response_003_000	<wave>Enjoy your morning!
FLETCH/Morning_Greeting 2_Intro_000	Good morning, <PlayerName>.
